年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,16.4,5.05,18.04,9.61,3.3
2019,13.82,4.18,16.77,9.38,2.8
2018,12.01,3.92,15.56,8.58,2.0
2017,10.11,3.33,13.95,7.94,2.0
2016,9.76,3.83,16.3,9.13,3.0
2015,7.94,3.29,15.15,8.35,1.97
2014,6.74,3.4,16.86,9.09,1.47
2013,5.57,3.72,20.24,10.43,1.46
