季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,100.7,1.37,2.9,1.02
2020Q4,96.65,2.53,5.55,2.03
2020Q3,89.43,2.65,6.1,2.29
2020Q2,81.68,1.77,4.09,1.6
2020Q1,84.69,0.55,1.28,0.51
2019Q4,83.08,2.14,4.92,1.89
2019Q3,76.85,1.59,3.69,1.42
2019Q2,72.22,1.59,3.79,1.51
2019Q1,71.36,1.64,4.05,1.63
2018Q4,66.56,1.46,3.67,1.44
2018Q3,62.28,0.77,1.91,0.78
2018Q2,60.04,0.03,0.04,0.02
2018Q1,63.76,0.43,1.1,0.47
2017Q4,62.53,0.67,1.69,0.71
2017Q3,60.69,1.03,2.74,1.16
2017Q2,57.83,0.66,1.77,0.74
2017Q1,58.83,0.29,0.73,0.29
2016Q4,57.99,0.47,1.17,0.47
2016Q3,56.69,0.62,1.52,0.64
2016Q2,54.88,0.14,0.27,0.12
2016Q1,58.93,0.71,1.71,0.72
2015Q4,56.84,0.72,1.65,0.68
2015Q3,54.97,0.78,1.96,0.79
2015Q2,52.67,0.66,1.71,0.68
2015Q1,56.34,0.92,2.28,0.88
2014Q4,53.74,1.31,3.46,1.25
2014Q3,50.06,1.21,3.09,1.23
2014Q2,52.55,0.87,2.49,1.16
