季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-39.16,0.02,0.14,0.1
2020Q4,-39.21,-0.37,-2.65,-1.76
2020Q3,-38.29,-0.18,-1.32,-0.88
2020Q2,-37.82,0.12,0.86,0.59
2020Q1,-38.13,-0.3,-2.12,-1.55
2019Q4,-37.37,-0.32,-2.25,-1.69
2019Q3,-36.56,-1.28,-8.45,-6.51
2019Q2,-33.33,-0.33,-2.08,-1.73
2019Q1,-32.49,-0.36,-2.22,-1.91
2018Q4,-31.59,-0.61,-3.7,-3.18
2018Q3,-30.06,-1.42,-8.16,-7.09
2018Q2,-26.49,0.24,1.36,1.2
2018Q1,-27.1,0.51,2.92,2.7
2017Q4,-28.81,-0.67,-3.81,-3.64
2017Q3,-27.14,-0.42,-2.32,-2.2
2017Q2,-26.1,-0.69,-3.72,-3.54
2017Q1,-24.38,-0.32,-1.73,-1.68
2016Q4,-23.56,-0.44,-2.27,-2.24
2016Q3,-22.48,-0.2,-1.01,-1.0
2016Q2,-22.0,-0.28,-1.43,-1.41
2016Q1,-21.3,-0.23,-1.15,-1.14
2015Q4,-20.74,-0.51,-3.46,-3.37
2015Q3,-19.63,-0.86,-11.72,-10.93
2015Q2,-17.76,-0.51,-6.44,-6.23
2015Q1,-16.65,-0.29,-3.44,-3.37
2014Q4,-16.03,-0.38,-4.32,-4.21
2014Q3,-15.22,-0.37,-4.08,-4.01
2014Q2,-14.43,-0.24,-2.57,-2.56
