年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.7,5.49,16.54,12.83,4.0
2019,7.07,5.11,15.9,13.06,4.0
2018,6.73,5.35,16.29,13.67,4.0
2017,6.19,4.84,15.28,12.92,4.0
2016,5.58,4.35,13.64,11.58,3.0
2015,5.04,3.5,10.82,9.18,2.8
2014,5.2,5.68,19.17,15.62,3.8
2013,4.4,5.12,21.9,16.74,3.0
