季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.23,0.96,2.14,1.42
2020Q4,4.89,1.36,3.28,2.17
2020Q3,4.39,1.25,3.62,2.35
2020Q2,3.95,0.9,2.6,1.65
2020Q1,4.43,0.95,2.98,1.83
2019Q4,4.05,0.97,3.21,2.02
2019Q3,3.66,0.86,2.65,1.87
2019Q2,3.33,1.21,3.56,2.6
2019Q1,3.4,0.98,2.88,2.07
2018Q4,2.97,1.22,3.24,2.35
2018Q3,2.59,0.47,1.42,0.96
2018Q2,2.43,0.62,1.87,1.17
2018Q1,2.78,0.93,2.92,1.77
2017Q4,2.5,0.71,2.34,1.36
2017Q3,2.36,1.46,5.23,2.97
2017Q2,1.92,1.32,5.03,2.78
2017Q1,2.28,1.15,4.47,2.46
2016Q4,1.93,6.51,19.43,10.6
2016Q2,1.29,1.46,,
2015Q4,1.38,3.55,14.5,6.36
