年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-2.81,-0.89,-11.81,-4.79,0.0
2019,-4.5,-0.95,-11.26,-4.49,0.0
2018,-3.57,-1.57,-16.32,-6.72,0.0
2017,-2.02,-0.57,-5.22,-1.71,0.0
2016,-1.46,-0.2,-1.75,-0.13,0.0
2015,-1.26,,0.01,0.02,0.0
2014,-1.26,-0.33,-2.91,-0.48,0.0
2013,-0.93,-1.2,-9.9,-3.32,0.0
