季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,26.28,0.76,2.46,0.34
2020Q4,24.68,0.7,2.22,0.3
2020Q3,23.28,0.86,2.78,0.37
2020Q2,21.56,0.74,2.32,0.3
2020Q1,24.11,0.92,2.88,0.36
2019Q4,22.47,0.84,2.95,0.35
2019Q3,21.0,0.81,2.95,0.34
2019Q2,19.57,0.83,2.94,0.36
2019Q1,24.1,0.92,3.16,0.4
2018Q4,22.47,0.47,1.68,0.21
2018Q3,21.64,0.92,3.32,0.43
2018Q2,20.02,1.0,3.6,0.51
2018Q1,22.85,2.57,8.54,1.23
2017Q4,18.73,1.04,3.53,0.49
2017Q3,17.11,1.48,6.0,0.81
2017Q2,14.49,1.2,4.9,0.68
2017Q1,15.91,0.66,2.49,0.34
2016Q4,14.97,0.99,3.84,0.45
2016Q3,13.78,0.99,4.1,0.47
2016Q2,12.57,1.02,4.11,0.51
2016Q1,14.35,1.18,4.74,0.66
2015Q4,12.9,0.84,3.43,0.51
2015Q3,11.88,1.37,6.19,0.97
2015Q2,10.2,0.85,3.79,0.66
2015Q1,11.21,0.48,2.11,0.38
2014Q4,10.62,0.93,3.87,0.67
2014Q3,9.6,0.99,4.85,0.9
2014Q2,8.38,0.27,1.2,0.24
