年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.49,0.91,5.03,4.15,0.8
2019,4.29,0.55,3.09,2.58,0.6
2018,4.24,0.39,2.12,1.73,0.5
2017,4.68,0.97,5.14,4.04,1.2
2016,4.96,1.77,9.55,7.58,1.4
2015,4.35,0.72,4.02,3.22,0.7
2014,4.27,0.46,2.53,1.98,0.6
2013,4.64,0.65,3.5,2.63,1.0
