季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.48,1.2,5.38,2.25
2020Q4,5.6,0.6,2.67,1.16
2020Q3,5.2,0.9,4.16,1.66
2020Q2,4.6,1.11,5.35,2.12
2020Q1,3.88,0.57,2.69,1.15
2019Q4,5.14,0.75,3.43,1.47
2019Q3,4.66,0.61,2.87,1.09
2019Q2,4.26,0.75,3.44,1.35
2019Q1,5.41,0.66,2.96,1.32
2018Q4,4.98,0.56,2.58,1.19
2018Q3,4.55,0.68,3.22,1.42
2018Q2,4.1,0.83,3.93,1.8
2018Q1,5.15,0.64,2.87,1.46
2017Q4,4.74,0.57,2.64,1.38
2017Q3,4.37,0.55,2.61,1.4
2017Q2,4.02,0.82,3.79,2.21
2017Q1,5.07,0.63,2.84,1.78
2016Q4,4.67,0.52,2.43,1.46
2016Q3,4.35,0.6,2.88,1.6
2016Q2,3.98,0.69,3.26,1.83
2016Q1,5.08,0.84,4.02,2.3
2015Q4,4.56,0.68,3.26,1.66
2015Q3,4.17,0.9,4.41,2.13
2015Q2,3.67,0.84,4.08,2.04
2015Q1,4.56,1.02,4.75,2.38
2014Q4,4.0,0.58,2.79,1.34
2014Q3,3.7,0.89,4.46,2.18
2014Q2,3.21,1.01,5.05,2.91
