季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.3,-0.12,-0.97,-0.73
2020Q4,0.34,-0.24,-1.95,-1.51
2020Q3,0.43,-0.27,-2.19,-1.71
2020Q2,0.54,0.13,1.01,0.76
2020Q1,0.48,0.09,0.68,0.5
2019Q4,0.45,0.12,0.9,0.66
2019Q3,0.4,0.11,0.87,0.6
2019Q2,0.35,0.2,1.61,1.17
2019Q1,0.47,0.24,1.85,1.49
2018Q4,0.38,0.22,1.76,1.42
2018Q3,0.28,0.13,1.07,0.85
2018Q2,0.22,0.4,3.31,2.71
2018Q1,-0.1,0.18,1.52,1.28
2017Q4,-0.16,0.09,0.73,0.63
2017Q3,-0.2,0.35,3.1,2.68
2017Q2,-0.34,0.34,3.12,2.54
2017Q1,-0.47,0.31,2.78,2.01
2016Q4,-0.57,0.03,0.3,0.2
2016Q3,-0.58,0.0,0.06,0.04
2016Q2,-1.58,0.18,2.24,1.41
2016Q1,-1.63,0.16,2.7,1.67
2015Q4,-1.7,-0.12,-1.81,-1.13
2015Q3,-1.72,0.05,0.75,0.42
2015Q2,-1.74,0.03,0.61,0.3
2015Q1,-1.75,-0.03,-0.57,-0.28
2014Q4,-1.74,-0.16,-3.04,-1.62
2014Q3,-1.68,-0.11,-2.1,-1.17
2014Q2,-1.64,-0.11,-1.92,-1.06
