年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.22,-1.24,-4.7,-1.53,0.0
2019,1.79,0.08,0.35,0.4,0.09
2018,2.32,2.01,7.78,6.34,2.0
2017,3.02,5.82,22.4,16.54,4.0
2016,2.42,4.98,22.38,15.88,3.0
2015,1.52,2.4,11.54,8.33,2.0
2014,1.19,3.71,18.62,11.59,2.44
2013,0.74,5.25,26.1,14.2,3.0
