年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.16,0.79,5.65,3.06,0.65
2019,2.86,0.46,3.3,1.94,0.5
2018,3.47,1.79,12.24,6.63,0.35
2017,3.53,2.7,18.39,9.94,0.5
2016,2.5,2.09,15.87,8.92,0.5
2015,1.56,1.13,8.46,4.88,0.1
2014,1.38,1.16,7.95,4.68,0.15
2013,0.83,0.03,0.58,0.5,0.0
