年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,216.7,0.58,3.51,0.11,0.0
2019,157.9,2.29,16.36,0.45,0.0
2018,129.6,-0.13,-0.96,-0.03,0.0
2017,166.7,1.66,9.04,0.32,0.0
2016,150.4,1.78,10.16,0.33,0.0
2015,120.9,1.77,10.56,0.34,0.0
2014,111.8,1.78,10.17,0.32,0.3
2013,89.73,1.99,10.67,0.38,0.0
