季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.88,1.72,4.14,3.28
2020Q4,7.39,3.76,9.68,7.68
2020Q3,6.34,2.26,6.3,4.71
2020Q2,5.7,2.15,5.78,4.37
2020Q1,7.07,1.78,4.61,3.72
2019Q4,6.56,3.59,9.96,7.99
2019Q3,5.54,2.44,7.39,5.4
2019Q2,4.85,1.99,5.75,4.14
2019Q1,6.4,1.43,3.9,3.05
2018Q4,6.0,3.27,9.55,7.5
2018Q3,5.09,1.88,5.93,4.34
2018Q2,4.56,2.28,7.03,5.13
2018Q1,5.71,2.26,6.84,5.34
2017Q4,5.15,3.75,11.27,8.92
2017Q3,4.19,1.54,5.55,4.08
2017Q2,3.75,2.09,7.3,5.39
2017Q1,4.7,1.22,3.71,2.95
2016Q4,4.39,3.04,9.89,7.87
2016Q3,3.61,1.4,4.91,3.63
2016Q2,3.25,1.75,5.81,4.28
2016Q1,4.34,1.51,4.79,3.74
2015Q4,3.96,3.77,13.06,10.11
2015Q3,2.99,0.99,3.74,2.73
2015Q2,2.74,1.94,7.0,5.17
2015Q1,3.65,1.42,4.91,3.92
2014Q4,3.29,2.26,8.37,6.72
2014Q3,2.7,1.89,7.62,5.71
2014Q2,2.22,1.7,6.67,4.94
