年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,30.95,1.52,7.69,5.74,1.39
2019,25.19,1.45,8.17,6.16,0.0
2018,21.41,1.47,8.85,6.73,0.5
2017,18.66,1.33,8.88,6.71,1.35
2016,18.89,1.57,10.94,7.84,1.19
2015,16.13,1.05,7.5,5.12,1.0
2014,14.35,1.03,7.58,5.06,0.75
2013,12.03,0.77,5.88,3.93,0.6
