年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,34.39,20.02,39.43,14.5,12.0
2019,23.09,7.25,17.05,6.18,4.5
2018,21.51,8.16,19.96,8.11,5.0
2017,18.87,7.46,19.35,9.1,4.5
2016,16.98,8.02,21.63,11.0,4.8
2015,13.99,8.01,23.22,11.66,3.9
2014,10.27,5.79,19.35,9.36,2.8
2013,7.65,5.39,23.45,10.19,2.2
