季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,14.54,3.16,10.85,4.89
2020Q4,10.67,1.65,6.78,2.82
2020Q3,8.56,1.42,6.65,2.66
2020Q2,6.93,1.47,6.93,2.83
2020Q1,6.75,0.19,0.86,0.36
2019Q4,6.54,0.45,1.73,0.74
2019Q3,6.08,0.72,3.37,1.45
2019Q2,5.24,0.66,2.89,1.3
2019Q1,7.03,0.32,1.34,0.63
2018Q4,6.77,0.74,3.45,1.62
2018Q3,5.9,0.95,4.53,2.1
2018Q2,4.8,0.83,4.04,1.93
2018Q1,4.88,0.54,2.69,1.28
2017Q4,4.25,0.51,2.64,1.23
2017Q3,3.68,0.69,3.65,1.72
2017Q2,2.9,0.6,3.34,1.59
2017Q1,3.14,0.27,1.27,0.62
2016Q4,2.86,0.23,1.02,0.52
2016Q3,2.65,0.38,1.81,0.94
2016Q2,2.21,0.4,1.91,1.04
2016Q1,4.03,0.1,0.24,0.14
2015Q4,3.91,0.6,2.64,1.49
2015Q3,3.32,0.83,3.94,2.18
2015Q2,2.44,0.97,4.71,2.56
2015Q1,3.27,0.43,2.17,1.17
2014Q4,2.85,0.28,1.42,0.71
2014Q3,2.63,1.09,5.9,2.92
2014Q2,1.62,0.66,3.76,1.92
