季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.22,0.71,2.27,1.1
2020Q4,5.93,0.4,1.33,0.64
2020Q3,5.77,0.05,0.15,0.08
2020Q2,6.16,-0.51,-1.61,-0.85
2020Q1,6.77,-0.4,-1.21,-0.65
2019Q4,6.93,-0.12,-0.36,-0.21
2019Q3,7.01,0.16,0.46,0.29
2019Q2,7.36,0.28,0.8,0.51
2019Q1,7.89,13.32,46.19,28.51
2018Q4,2.5,0.77,3.51,1.98
2018Q3,2.19,0.42,1.96,1.07
2018Q2,2.02,0.35,1.64,0.89
2018Q1,2.36,0.35,1.6,0.98
2017Q4,2.22,0.32,1.48,1.13
2017Q3,2.1,0.3,1.43,1.18
2017Q2,1.97,0.42,1.99,1.65
2017Q1,2.29,0.43,2.01,1.67
2016Q4,2.11,0.22,0.93,0.76
2016Q3,2.03,0.14,0.66,0.54
2016Q2,1.98,0.08,0.36,0.25
2016Q1,2.56,0.24,1.29,0.73
2015Q4,2.49,0.4,2.18,1.3
2015Q3,2.41,0.15,0.85,0.58
2015Q2,2.36,2.56,14.86,12.12
2015Q1,1.9,0.21,1.29,1.18
2014Q4,1.84,0.37,2.3,2.07
2014Q3,1.76,0.24,1.54,1.35
2014Q2,1.69,0.5,3.1,2.73
