季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.83,1.41,5.49,3.75
2020Q4,11.56,1.89,6.87,5.23
2020Q3,10.29,9.19,41.87,29.62
2020Q2,4.17,0.52,3.02,1.91
2020Q1,3.82,0.9,4.99,3.47
2019Q4,4.99,0.97,5.16,3.97
2019Q3,4.35,0.97,5.39,3.95
2019Q2,3.7,0.68,3.59,2.68
2019Q1,5.14,0.8,4.07,3.32
2018Q4,4.61,1.04,5.59,4.69
2018Q3,3.92,0.85,4.77,3.79
2018Q2,3.35,0.81,4.37,3.52
2018Q1,4.71,0.65,3.34,2.83
2017Q4,4.28,1.01,5.37,4.51
2017Q3,3.61,1.02,5.86,4.75
2017Q2,2.93,0.77,4.36,3.56
2017Q1,3.88,0.58,3.36,2.81
2016Q4,3.51,0.98,6.23,5.09
2016Q3,2.91,0.68,4.5,3.36
2016Q2,2.5,0.69,4.19,3.16
2016Q1,4.27,0.53,2.98,2.42
2015Q4,3.94,0.99,5.73,4.59
2015Q3,3.35,1.23,7.68,5.64
2015Q2,2.6,1.88,12.3,8.17
2014Q4,3.83,4.13,23.58,18.35
2014Q2,2.45,1.23,,
