年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.4,0.76,5.73,5.17,1.0
2019,0.37,0.75,5.51,4.95,1.0
2018,0.33,0.69,5.29,4.57,1.0
2017,0.35,0.91,6.55,5.51,1.0
2016,0.38,1.07,7.7,6.54,1.0
2015,0.36,1.21,9.12,7.76,1.0
