年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.51,0.1,0.64,0.6,0.7
2019,2.14,0.2,0.86,1.01,0.2
2018,-56.71,0.24,2.17,1.95,0.0
2017,-62.94,-0.61,-5.53,-3.61,0.0
2016,-52.0,-1.17,-9.72,-6.35,0.0
2015,-28.25,-1.31,-10.97,-7.14,0.0
2014,-44.35,-0.67,-5.98,-3.55,0.0
2013,-26.07,-1.31,-11.57,-7.34,0.0
