年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,23.82,3.71,17.63,7.74,3.34
2019,19.67,2.0,9.75,4.9,1.8
2018,21.53,3.18,15.32,9.11,2.86
2017,20.54,3.03,15.23,9.96,2.72
2016,17.9,2.01,10.3,7.15,1.81
2015,18.68,2.63,12.58,9.57,2.37
2014,27.66,9.0,33.25,27.36,6.11
2020,23.82,11.2,40.87,35.29,10.08
