季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.17,0.51,2.82,1.68
2020Q4,1.97,0.25,1.43,0.85
2020Q3,1.87,1.45,8.95,5.15
2020Q2,1.31,0.22,1.32,0.82
2020Q1,1.89,-0.08,-0.46,-0.33
2019Q4,1.92,0.42,2.38,1.72
2019Q3,1.76,0.77,4.48,2.92
2019Q2,1.46,1.17,6.77,3.28
2019Q1,1.83,0.08,0.46,0.19
2018Q4,1.79,0.14,0.74,0.33
2018Q3,1.74,1.49,9.61,3.74
2018Q2,1.18,2.05,14.17,4.76
2018Q1,1.63,-0.53,-3.47,-1.36
2017Q4,1.82,1.3,8.56,3.7
2017Q3,1.38,3.45,27.62,9.54
2017Q2,-2.89,0.41,7.5,2.04
2017Q1,-3.16,-0.28,-2.9,-0.89
2016Q4,-3.06,0.1,1.81,0.63
2016Q3,-3.11,0.14,2.8,0.96
2016Q2,-3.19,-0.48,-8.87,-3.05
2016Q1,-2.92,-0.43,-7.14,-2.54
2015Q4,-2.68,-0.23,-3.4,-1.26
2015Q3,-2.56,-0.19,-2.98,-1.1
2015Q2,-2.31,-0.82,-11.84,-4.87
2015Q1,-2.29,-0.51,-6.65,-3.12
2014Q4,-2.04,0.31,3.96,1.73
2014Q3,-2.19,-0.29,-3.96,-1.57
2014Q2,-2.04,-1.48,-17.85,-7.53
