年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.18,1.44,6.67,5.52,0.8
2019,6.31,1.22,5.71,4.56,0.7
2018,6.28,2.36,11.48,8.79,1.2
2017,4.11,0.74,3.84,3.03,0.5
2016,3.82,0.69,3.43,2.7,0.5
2015,4.38,1.28,6.02,4.59,2.5
2014,4.05,1.32,6.67,5.11,1.0
2013,4.32,2.0,8.97,7.29,1.5
