季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.33,-0.1,-0.64,-0.25
2020Q4,7.48,0.14,0.94,0.39
2020Q3,7.24,-0.03,-0.19,-0.08
2020Q2,7.28,-0.04,-0.36,-0.16
2020Q1,7.36,0.04,0.26,0.12
2019Q4,7.3,0.17,1.09,0.49
2019Q3,7.07,-0.05,-0.34,-0.15
2019Q2,7.15,0.0,0.51,0.23
2019Q1,7.45,-0.08,-0.48,-0.22
2018Q4,7.57,0.51,3.22,1.42
2018Q3,6.83,-0.15,-0.95,-0.4
2018Q2,7.07,0.35,2.19,0.93
2018Q1,7.07,-0.11,-0.66,-0.29
2017Q4,6.82,0.22,1.39,0.6
2017Q3,6.53,0.18,1.18,0.5
2017Q2,6.27,0.28,1.83,0.78
2017Q1,6.78,-0.22,-1.42,-0.63
2016Q4,7.13,0.05,0.29,0.13
2016Q3,7.14,0.31,1.87,0.83
2016Q2,6.64,0.34,2.0,0.92
2016Q1,6.9,0.36,2.11,0.97
2015Q4,6.33,0.0,-0.04,-0.02
2015Q3,6.43,0.12,0.7,0.33
2015Q2,6.24,0.39,2.31,1.11
2015Q1,6.56,0.06,0.32,0.16
2014Q4,6.47,0.22,1.2,0.61
2014Q3,5.92,0.15,0.93,0.45
2014Q2,5.69,0.46,2.87,1.35
