年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.79,-0.41,-3.04,-2.21,0.3
2019,2.93,1.63,11.7,9.69,1.2
2018,2.59,1.3,7.45,5.95,1.2
2017,12.6,20.64,110.88,83.76,30.0
2016,0.29,0.19,1.85,1.51,0.0
2015,0.56,0.78,7.38,5.5,0.3
2014,0.2,0.99,10.09,7.12,0.1
2013,-0.53,0.48,5.29,3.69,0.0
