季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,43.06,-0.09,-0.32,-0.16
2020Q4,43.57,0.49,1.77,0.86
2020Q3,41.06,0.88,3.26,1.56
2020Q2,36.18,0.45,1.7,0.8
2020Q1,35.09,-0.63,-2.39,-1.12
2019Q4,38.65,0.06,0.19,0.09
2019Q3,37.67,0.48,1.66,0.77
2019Q2,35.62,0.35,1.29,0.57
2019Q1,36.59,0.09,0.33,0.14
2018Q4,36.23,1.13,4.05,1.67
2018Q3,32.6,0.54,2.04,0.92
2018Q2,30.44,0.29,1.09,0.58
2018Q1,30.09,0.1,0.38,0.19
2017Q4,29.75,0.11,0.48,0.23
2017Q3,29.76,0.22,0.97,0.52
2017Q2,29.05,0.0,0.01,0.0
2017Q1,30.66,-0.26,-1.13,-0.58
2016Q4,31.51,0.35,1.45,0.76
2016Q3,30.94,0.13,0.52,0.29
2016Q2,30.53,0.12,0.47,0.26
2016Q1,33.38,-0.36,-1.4,-0.76
2015Q4,34.55,0.9,3.46,1.84
2015Q3,31.9,1.43,5.75,3.0
2015Q2,27.27,-0.16,-0.66,-0.33
2015Q1,29.84,-0.26,-1.02,-0.47
2014Q4,30.67,0.66,2.71,1.25
2014Q3,28.5,0.29,1.22,0.67
2014Q2,27.57,0.09,0.39,0.24
