季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.08,0.37,1.3,1.05
2020Q4,7.91,0.59,2.1,1.69
2020Q3,7.72,0.82,2.95,2.37
2020Q2,7.33,1.15,4.16,3.44
2020Q1,7.16,-0.02,-0.08,-0.07
2019Q4,7.17,0.23,0.82,0.71
2019Q3,7.04,0.5,1.82,1.52
2019Q2,6.8,0.56,1.98,1.65
2019Q1,7.59,0.57,1.97,1.7
2018Q4,7.31,0.51,1.81,1.54
2018Q3,7.06,0.57,2.08,1.67
2018Q2,6.78,0.69,2.47,1.99
2018Q1,7.89,0.96,3.34,2.78
2017Q4,7.43,0.72,2.55,2.09
2017Q3,7.11,1.11,4.08,3.26
2017Q2,6.58,1.15,4.23,3.44
2017Q1,6.99,0.88,3.16,2.68
2016Q4,6.57,0.36,1.3,1.1
2016Q3,6.42,0.74,2.73,2.25
2016Q2,6.06,0.53,1.9,1.58
2016Q1,6.86,0.62,2.17,1.88
2015Q4,6.56,0.33,1.13,0.98
2015Q3,6.44,0.84,3.03,2.5
2015Q2,6.04,0.81,2.91,2.41
2015Q1,6.92,0.51,1.79,1.52
2014Q4,6.67,0.75,2.69,2.22
2014Q3,6.31,0.7,2.63,2.08
2014Q2,5.98,1.0,3.68,2.99
